npi,name,billing_state,provider_type,entity_type,medicare_paid_2023,medicare_allowed_2023,services_2023,beneficiaries_2023,nppes_lookup_url
1386719045,Loftus William,NY,Obstetrics & Gynecology,I,39630.17,45505.56,1360,208,https://npiregistry.cms.hhs.gov/provider-view/1386719045
1356411672,Wenger Ronald,MN,Physical Therapist in Private Practice,I,39621.21,51882.37,1875,65,https://npiregistry.cms.hhs.gov/provider-view/1356411672
1073542890,Dolan Neil,NC,Psychiatry,I,39612.57,51189.65,588,51,https://npiregistry.cms.hhs.gov/provider-view/1073542890
1346352283,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,39610.6,39610.6,1190,236,https://npiregistry.cms.hhs.gov/provider-view/1346352283
1295839017,Cvs Pharmacy Inc,TX,Mass Immunizer Roster Biller,O,39590.54,39590.54,822,207,https://npiregistry.cms.hhs.gov/provider-view/1295839017
1447219589,Foelsch James,AK,Neurology,I,39580.36,55569.19,443,189,https://npiregistry.cms.hhs.gov/provider-view/1447219589
1376589119,Nagel Kerry,GA,Family Practice,I,39571.18,49508.66,2080,229,https://npiregistry.cms.hhs.gov/provider-view/1376589119
1720060197,Brown David,FL,Obstetrics & Gynecology,I,39556.3,47358.62,639,206,https://npiregistry.cms.hhs.gov/provider-view/1720060197
1427152248,Cvs Pharmacy Inc,TX,Mass Immunizer Roster Biller,O,39537.05,39537.05,1030,210,https://npiregistry.cms.hhs.gov/provider-view/1427152248
1972646099,Rubin Leonard,NY,Psychiatry,I,39491.05,52298.45,694,65,https://npiregistry.cms.hhs.gov/provider-view/1972646099
1588998991,Kuhn-Wilken Oliver,OR,Optometry,I,39483.51,59440.26,561,345,https://npiregistry.cms.hhs.gov/provider-view/1588998991
1528065331,Loehr Anthony,OK,Otolaryngology,I,39477.18,57879.23,818,263,https://npiregistry.cms.hhs.gov/provider-view/1528065331
1356396923,Fairbairn James,IL,Cardiology,I,39454.27,62641.02,731,239,https://npiregistry.cms.hhs.gov/provider-view/1356396923
1912008251,Thurman Cheryl,KY,Nurse Practitioner,I,39413.17,54205.04,1414,287,https://npiregistry.cms.hhs.gov/provider-view/1912008251
1427021948,Khan Farouk,IL,Neurology,I,39408.54,53481.26,302,85,https://npiregistry.cms.hhs.gov/provider-view/1427021948
1588658108,Towe James,VA,Family Practice,I,39391.49,53623.66,696,270,https://npiregistry.cms.hhs.gov/provider-view/1588658108
1306287669,Iowa Cvs Pharmacy Llc,IA,Mass Immunizer Roster Biller,O,39379.25,39379.25,974,199,https://npiregistry.cms.hhs.gov/provider-view/1306287669
1851383327,Presutti Michael,NY,Physician Assistant,I,39370.12,49354.46,1295,181,https://npiregistry.cms.hhs.gov/provider-view/1851383327
1639163819,Desanto Gregory,AZ,Obstetrics & Gynecology,I,39329.63,45289.41,864,193,https://npiregistry.cms.hhs.gov/provider-view/1639163819
1861462145,Mann Surinder,CA,Gastroenterology,I,39319.56,49584.31,415,225,https://npiregistry.cms.hhs.gov/provider-view/1861462145
1952359978,Still Margaret,PA,Internal Medicine,I,39309.38,54178.54,1219,298,https://npiregistry.cms.hhs.gov/provider-view/1952359978
1821513813,"Pennsylvania Cvs Pharmacy, L.L.C.",PA,Mass Immunizer Roster Biller,O,39282.8,39282.8,731,214,https://npiregistry.cms.hhs.gov/provider-view/1821513813
1124006770,Kim Wook,IA,Psychiatry,I,39253.12,60132.22,876,226,https://npiregistry.cms.hhs.gov/provider-view/1124006770
1972735256,Laguna John,FL,"Psychologist, Clinical",I,39242.63,50861.83,490,36,https://npiregistry.cms.hhs.gov/provider-view/1972735256
1205904976,Shea Robert,NJ,Physical Therapist in Private Practice,I,39233.97,50451.23,1758,65,https://npiregistry.cms.hhs.gov/provider-view/1205904976
1184692352,Mandell Charles,FL,Diagnostic Radiology,I,39231.18,58250.71,698,595,https://npiregistry.cms.hhs.gov/provider-view/1184692352
1639276132,Cvs Pharmacy Inc,TX,Mass Immunizer Roster Biller,O,39200.68,39200.68,984,246,https://npiregistry.cms.hhs.gov/provider-view/1639276132
1770780215,Babaie Ashkan,OR,Clinical Cardiac Electrophysiology,I,39187.46,53302.4,664,295,https://npiregistry.cms.hhs.gov/provider-view/1770780215
1285894808,Little Robert,LA,Family Practice,I,39179.17,50019.34,577,100,https://npiregistry.cms.hhs.gov/provider-view/1285894808
1649334715,Womack Seth,TX,Emergency Medicine,I,39173.79,48758.92,389,274,https://npiregistry.cms.hhs.gov/provider-view/1649334715
1003180704,Cvs Pharmacy Inc,TX,Mass Immunizer Roster Biller,O,39150.8,39150.8,1682,235,https://npiregistry.cms.hhs.gov/provider-view/1003180704
1902991706,Terry Kenny,TN,Psychiatry,I,39142.01,58208.1,907,225,https://npiregistry.cms.hhs.gov/provider-view/1902991706
1821062878,Hooper Bonnie,CA,Nurse Practitioner,I,39113.42,56762.51,987,197,https://npiregistry.cms.hhs.gov/provider-view/1821062878
1013301944,Nugent Kenneth,TX,Emergency Medicine,I,39085.67,49130.71,376,317,https://npiregistry.cms.hhs.gov/provider-view/1013301944
1922135888,Bisco Lynn,NJ,"Psychologist, Clinical",I,39036.38,50480.45,361,12,https://npiregistry.cms.hhs.gov/provider-view/1922135888
1154389179,Marvin Stephen,CA,Neurosurgery,I,39010.08,48842.52,443,80,https://npiregistry.cms.hhs.gov/provider-view/1154389179
1770173122,Utah Cvs Pharmacy Llc,UT,Mass Immunizer Roster Biller,O,38992.02,38992.02,544,212,https://npiregistry.cms.hhs.gov/provider-view/1770173122
1750710802,Tyner Maureen,AZ,Nurse Practitioner,I,38966.7,54828.34,595,410,https://npiregistry.cms.hhs.gov/provider-view/1750710802
1760411425,Pirkle James,NC,Nephrology,I,38964.8,49867.36,340,133,https://npiregistry.cms.hhs.gov/provider-view/1760411425
1811931496,Sung John,CA,Emergency Medicine,I,38952.24,50191.18,467,258,https://npiregistry.cms.hhs.gov/provider-view/1811931496
1548201460,Garfield Beach Cvs Llc,CA,Mass Immunizer Roster Biller,O,38941.31,38941.31,799,185,https://npiregistry.cms.hhs.gov/provider-view/1548201460
1376990234,German Dobson Cvs Llc,AZ,Mass Immunizer Roster Biller,O,38903.78,38903.78,677,166,https://npiregistry.cms.hhs.gov/provider-view/1376990234
1104925742,Mendez Gaston,FL,Diagnostic Radiology,I,38830.84,53085.61,1475,878,https://npiregistry.cms.hhs.gov/provider-view/1104925742
1801817432,Wolf Francis,WI,Cardiology,I,38787.75,56270.32,879,477,https://npiregistry.cms.hhs.gov/provider-view/1801817432
1891856027,Wignarajan Kanagarayer,NJ,Internal Medicine,I,38784.44,56521.37,697,84,https://npiregistry.cms.hhs.gov/provider-view/1891856027
1639273469,Cvs Pharmacy Inc,TX,Mass Immunizer Roster Biller,O,38675.29,38675.29,885,215,https://npiregistry.cms.hhs.gov/provider-view/1639273469
1437128295,Chantiles Fred,PA,Podiatry,I,38632.65,66687.34,1427,344,https://npiregistry.cms.hhs.gov/provider-view/1437128295
1578561809,Potter Harry,MA,Internal Medicine,I,38631.96,47984.04,393,150,https://npiregistry.cms.hhs.gov/provider-view/1578561809
1609837129,Lim Roger,NC,Emergency Medicine,I,38630.72,48639.05,414,266,https://npiregistry.cms.hhs.gov/provider-view/1609837129
1548231939,Coffman Clifton,LA,Diagnostic Radiology,I,38589.39,48587.89,2633,1904,https://npiregistry.cms.hhs.gov/provider-view/1548231939
1326141078,Virginia Cvs Pharmacy Llc,VA,Mass Immunizer Roster Biller,O,38568.77,38568.77,1035,223,https://npiregistry.cms.hhs.gov/provider-view/1326141078
1538104518,Ammari Razan,CA,Emergency Medicine,I,38552.78,56171.21,1295,318,https://npiregistry.cms.hhs.gov/provider-view/1538104518
1205930054,Cvs Albany Llc,NY,Mass Immunizer Roster Biller,O,38538.49,38538.49,1709,267,https://npiregistry.cms.hhs.gov/provider-view/1205930054
1760460315,Madigan Ann,MA,Psychiatry,I,38537.82,48525.1,507,23,https://npiregistry.cms.hhs.gov/provider-view/1760460315
1194381186,Freese Jonathan,TN,Nurse Practitioner,I,38523.41,49822.9,4797,132,https://npiregistry.cms.hhs.gov/provider-view/1194381186
1104073832,Fana Melissa,NY,General Surgery,I,38440.22,48340.82,218,107,https://npiregistry.cms.hhs.gov/provider-view/1104073832
1922330083,Dammert Coronado Pedro,CA,Internal Medicine,I,38421.71,48479.54,310,113,https://npiregistry.cms.hhs.gov/provider-view/1922330083
1104876044,Klein Jeffrey,MD,"Psychologist, Clinical",I,38387.46,50141.39,350,18,https://npiregistry.cms.hhs.gov/provider-view/1104876044
1497747307,Bai Kristy,TX,Family Practice,I,38355.68,48994.33,436,128,https://npiregistry.cms.hhs.gov/provider-view/1497747307
1255787818,Smith Tonya,AL,Nurse Practitioner,I,38326.5,50150.24,649,243,https://npiregistry.cms.hhs.gov/provider-view/1255787818
1255374088,Longs Drug Stores California Llc,CA,Mass Immunizer Roster Biller,O,38250.73,38250.73,833,202,https://npiregistry.cms.hhs.gov/provider-view/1255374088
1174841365,Skowronek Joseph,NY,Anesthesiology,I,38232.84,48780.28,364,256,https://npiregistry.cms.hhs.gov/provider-view/1174841365
1396767935,Winn Dixie Stores Inc,FL,Centralized Flu,O,38222.45,38222.45,2690,316,https://npiregistry.cms.hhs.gov/provider-view/1396767935
1750963229,"My Pharmacy 1, Llc",NC,Pharmacy,O,38220.45,38220.45,3223,194,https://npiregistry.cms.hhs.gov/provider-view/1750963229
1598710535,"Lifestar Ambulance Service,inc",IL,Ambulance Service Provider,O,38196.09,48882.03,802,87,https://npiregistry.cms.hhs.gov/provider-view/1598710535
1114350238,Igandan Oladapo,WI,Hospitalist,I,38157.79,49243.76,484,184,https://npiregistry.cms.hhs.gov/provider-view/1114350238
1962506873,Holiday Cvs Llc,FL,Mass Immunizer Roster Biller,O,38110.55,38110.55,945,227,https://npiregistry.cms.hhs.gov/provider-view/1962506873
1508964172,Knight Kyler,TX,Internal Medicine,I,38071.88,56897.32,973,131,https://npiregistry.cms.hhs.gov/provider-view/1508964172
1982967220,"Winn Dixie Stores, Inc.",FL,Centralized Flu,O,38020.31,38020.31,2340,311,https://npiregistry.cms.hhs.gov/provider-view/1982967220
1447270178,Young Colby,NV,Orthopedic Surgery,I,37957.42,49536.16,662,90,https://npiregistry.cms.hhs.gov/provider-view/1447270178
1538321609,Ladoulis Charles,NJ,Pathology,I,37949.73,50061.73,1654,533,https://npiregistry.cms.hhs.gov/provider-view/1538321609
1154433019,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,37949.01,37949.01,963,216,https://npiregistry.cms.hhs.gov/provider-view/1154433019
1801890785,Banister Ronald,TX,Anesthesiology,I,37909.88,47523.65,716,594,https://npiregistry.cms.hhs.gov/provider-view/1801890785
1528370491,Weinberg Ido,MA,Peripheral Vascular Disease,I,37839.59,50213.5,468,338,https://npiregistry.cms.hhs.gov/provider-view/1528370491
1104920875,"Virginia Cvs Pharmacy, L.L.C.",VA,Mass Immunizer Roster Biller,O,37787.65,37787.65,657,211,https://npiregistry.cms.hhs.gov/provider-view/1104920875
1740890037,Cvs Pharmacy Inc,MA,Mass Immunizer Roster Biller,O,37762.75,37762.75,607,206,https://npiregistry.cms.hhs.gov/provider-view/1740890037
1316049653,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,37746.84,37746.84,1159,226,https://npiregistry.cms.hhs.gov/provider-view/1316049653
1356354187,Bush David,KY,Cardiology,I,37732.95,54664.92,768,329,https://npiregistry.cms.hhs.gov/provider-view/1356354187
1316365703,Qureshi Muhammad,MD,Internal Medicine,I,37696.47,48746.24,621,176,https://npiregistry.cms.hhs.gov/provider-view/1316365703
1578928214,Camerlin Enterprises Llc,WV,Mass Immunizer Roster Biller,O,37675.47,37675.47,570,188,https://npiregistry.cms.hhs.gov/provider-view/1578928214
1700992880,Anacaya Calvin,CA,Physical Therapist in Private Practice,I,37671.72,48856.67,1981,20,https://npiregistry.cms.hhs.gov/provider-view/1700992880
1184790495,Pierce Keith,MI,Internal Medicine,I,37664.63,47563.38,669,185,https://npiregistry.cms.hhs.gov/provider-view/1184790495
1942296041,Hirsch Daniel,IL,Infectious Disease,I,37645.44,47444.37,424,59,https://npiregistry.cms.hhs.gov/provider-view/1942296041
1659383156,Cronin Kevin,IL,Physical Therapist in Private Practice,I,37562.95,50193.81,1632,57,https://npiregistry.cms.hhs.gov/provider-view/1659383156
1528379849,Victor Matthew,OH,Anesthesiology,I,37557.91,46701.01,361,337,https://npiregistry.cms.hhs.gov/provider-view/1528379849
1225116155,Rudert Cynthia,GA,Internal Medicine,I,37524.43,52539.0,284,143,https://npiregistry.cms.hhs.gov/provider-view/1225116155
1538245618,Godwin Blessing,LA,Radiation Oncology,I,37524.15,47254.97,537,71,https://npiregistry.cms.hhs.gov/provider-view/1538245618
1114912011,Wallace Thomas,OH,Pathology,I,37511.14,47603.1,1199,360,https://npiregistry.cms.hhs.gov/provider-view/1114912011
1437336146,Kelleher Lisa,VA,Nurse Practitioner,I,37505.35,48318.98,636,115,https://npiregistry.cms.hhs.gov/provider-view/1437336146
1376646471,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,37470.35,37470.35,851,188,https://npiregistry.cms.hhs.gov/provider-view/1376646471
1295838712,Maksem John,FL,Pathology,I,37426.88,47275.48,1311,303,https://npiregistry.cms.hhs.gov/provider-view/1295838712
1902882871,Payne William,WV,Emergency Medicine,I,37350.17,47810.89,406,365,https://npiregistry.cms.hhs.gov/provider-view/1902882871
1770525974,Garfield Beach Cvs Llc,CA,Mass Immunizer Roster Biller,O,37327.78,37327.78,972,200,https://npiregistry.cms.hhs.gov/provider-view/1770525974
1710085568,Cvs Pharmacy Inc,TX,Mass Immunizer Roster Biller,O,37296.97,37296.97,666,191,https://npiregistry.cms.hhs.gov/provider-view/1710085568
1992245146,Gashinsky Julia,NY,Family Practice,I,37292.74,52088.82,553,140,https://npiregistry.cms.hhs.gov/provider-view/1992245146
1053332353,Winn Dixie Stores Inc,FL,Centralized Flu,O,37278.15,37278.15,2233,352,https://npiregistry.cms.hhs.gov/provider-view/1053332353
1063624872,Malpass Howard,VA,Pulmonary Disease,I,37263.39,49812.54,391,213,https://npiregistry.cms.hhs.gov/provider-view/1063624872
1780745687,Johnson Eric,GA,Colorectal Surgery (Proctology),I,37247.96,45682.32,159,90,https://npiregistry.cms.hhs.gov/provider-view/1780745687
1275568099,Duran Michael,NC,Physician Assistant,I,37241.08,51169.07,1171,93,https://npiregistry.cms.hhs.gov/provider-view/1275568099
1164673976,Kidner Travis,CA,General Surgery,I,37235.49,46782.44,352,49,https://npiregistry.cms.hhs.gov/provider-view/1164673976
1063745206,Mahal Robert,ID,Nurse Practitioner,I,37219.44,55710.01,1905,472,https://npiregistry.cms.hhs.gov/provider-view/1063745206
1477655884,Williams Clark,CA,Family Practice,I,37190.66,54008.59,734,158,https://npiregistry.cms.hhs.gov/provider-view/1477655884
1477597847,"Iowa Cvs Pharmacy, Llc",IA,Mass Immunizer Roster Biller,O,37179.58,37179.58,855,197,https://npiregistry.cms.hhs.gov/provider-view/1477597847
1285990804,Say Irene,CA,Neurosurgery,I,37167.63,46514.63,130,70,https://npiregistry.cms.hhs.gov/provider-view/1285990804
1124158449,Williams Kathleen,CA,"Psychologist, Clinical",I,37092.87,47359.9,409,12,https://npiregistry.cms.hhs.gov/provider-view/1124158449
1972607752,Cvs Pharmacy Inc,TX,Mass Immunizer Roster Biller,O,37076.03,37076.03,850,221,https://npiregistry.cms.hhs.gov/provider-view/1972607752
1730632787,I V Stat Inc,AL,Mass Immunizer Roster Biller,O,37014.66,37014.66,553,174,https://npiregistry.cms.hhs.gov/provider-view/1730632787
1477571941,Ericsson Charles,TX,Infectious Disease,I,36971.15,46722.04,396,151,https://npiregistry.cms.hhs.gov/provider-view/1477571941
1174582415,King A,UT,Sleep Medicine,I,36928.82,51638.48,505,352,https://npiregistry.cms.hhs.gov/provider-view/1174582415
1548355720,Shah Sumatilal,NY,Internal Medicine,I,36912.43,50445.09,410,108,https://npiregistry.cms.hhs.gov/provider-view/1548355720
1336340496,Edwards Alfred,MT,Physical Therapist in Private Practice,I,36895.02,47827.91,2242,30,https://npiregistry.cms.hhs.gov/provider-view/1336340496
1437252889,Hook-Superx Llc,IN,Mass Immunizer Roster Biller,O,36851.46,36851.46,842,210,https://npiregistry.cms.hhs.gov/provider-view/1437252889
1477041663,Nakkar Talal,GA,Nephrology,I,36849.43,47196.11,528,196,https://npiregistry.cms.hhs.gov/provider-view/1477041663
1629126032,Luna Leland,CA,Family Practice,I,36822.34,56871.03,452,135,https://npiregistry.cms.hhs.gov/provider-view/1629126032
1265535918,Ohio Cvs Stores Llc,OH,Mass Immunizer Roster Biller,O,36803.95,36803.95,631,189,https://npiregistry.cms.hhs.gov/provider-view/1265535918
1144256603,Nagasaka Diane,HI,Family Practice,I,36803.27,65345.36,1004,226,https://npiregistry.cms.hhs.gov/provider-view/1144256603
1902842065,Garfield Beach Cvs Llc,CA,Mass Immunizer Roster Biller,O,36777.54,36777.54,1789,267,https://npiregistry.cms.hhs.gov/provider-view/1902842065
1154681096,Mccoy Kelli,IN,Nurse Practitioner,I,36736.57,54288.37,953,197,https://npiregistry.cms.hhs.gov/provider-view/1154681096
1396804480,Sun Yu,NY,Family Practice,I,36724.87,50882.43,463,48,https://npiregistry.cms.hhs.gov/provider-view/1396804480
1073533287,Quam Stuart,SD,Optometry,I,36686.12,61920.9,680,422,https://npiregistry.cms.hhs.gov/provider-view/1073533287
1407026586,Spiker Rochelle,MD,Licensed Clinical Social Worker,I,36632.43,47884.23,476,24,https://npiregistry.cms.hhs.gov/provider-view/1407026586
1568566479,Holiday Cvs Llc,FL,Mass Immunizer Roster Biller,O,36582.86,36582.86,863,202,https://npiregistry.cms.hhs.gov/provider-view/1568566479
1336599414,Cvs Pharmacy Inc,TX,Mass Immunizer Roster Biller,O,36573.62,36573.62,832,193,https://npiregistry.cms.hhs.gov/provider-view/1336599414
1891030532,Marshall Eric,VA,Physical Therapist in Private Practice,I,36571.98,46163.49,1793,31,https://npiregistry.cms.hhs.gov/provider-view/1891030532
1912019860,"Woodward Detroit Cvs, L.L.C.",MI,Mass Immunizer Roster Biller,O,36565.04,36565.04,1157,221,https://npiregistry.cms.hhs.gov/provider-view/1912019860
1326556523,Quest Diagnostics Clinical Laboratories Inc,AL,Clinical Laboratory,O,36491.52,36491.52,4800,1345,https://npiregistry.cms.hhs.gov/provider-view/1326556523
1235233016,"Pennsylvania Cvs Pharmacy, L.L.C.",PA,Mass Immunizer Roster Biller,O,36481.84,36481.84,966,218,https://npiregistry.cms.hhs.gov/provider-view/1235233016
1629172598,Holiday Cvs Llc,FL,Mass Immunizer Roster Biller,O,36479.57,36479.57,1073,219,https://npiregistry.cms.hhs.gov/provider-view/1629172598
1326141052,"Alabama Cvs Pharmacy, L.L.C.",AL,Mass Immunizer Roster Biller,O,36442.01,36442.01,949,233,https://npiregistry.cms.hhs.gov/provider-view/1326141052
1316909153,Calle-Rodrigue Rocio,TX,Pathology,I,36438.92,46515.75,1319,465,https://npiregistry.cms.hhs.gov/provider-view/1316909153
1336699321,New Jersey Cvs Pharmacy Llc,NJ,Mass Immunizer Roster Biller,O,36421.2,36421.2,678,204,https://npiregistry.cms.hhs.gov/provider-view/1336699321
1285738153,Holiday Cvs Llc,FL,Mass Immunizer Roster Biller,O,36410.72,36410.72,899,212,https://npiregistry.cms.hhs.gov/provider-view/1285738153
1831293810,Holiday Cvs Llc,FL,Mass Immunizer Roster Biller,O,36336.18,36336.18,974,240,https://npiregistry.cms.hhs.gov/provider-view/1831293810
1982808788,Ramirez Jaime,TX,Family Practice,I,36328.72,46343.37,428,69,https://npiregistry.cms.hhs.gov/provider-view/1982808788
1609486646,Johnson Shirley,FL,Nurse Practitioner,I,36320.94,45801.23,3614,13,https://npiregistry.cms.hhs.gov/provider-view/1609486646
1801940952,Price Joseph,PA,Family Practice,I,36300.74,47618.6,620,124,https://npiregistry.cms.hhs.gov/provider-view/1801940952
1326142142,Cvs Pharmacy Inc,TX,Mass Immunizer Roster Biller,O,36262.33,36262.33,1008,217,https://npiregistry.cms.hhs.gov/provider-view/1326142142
1295789170,Bleiweiss Robert,NJ,Physician Assistant,I,36259.14,47718.24,550,316,https://npiregistry.cms.hhs.gov/provider-view/1295789170
